,site,value,variable,quality,dateC
65679,3154,27.0,PMTEOM,0.0,2019-02-28 16:00:00
65680,3154,62.2,PMTEOM,0.0,2019-02-28 17:00:00
65681,3154,128.5,PMTEOM,0.0,2019-02-28 18:00:00
65682,3154,45.5,PMTEOM,0.0,2019-02-28 19:00:00
65683,3154,10.9,PMTEOM,0.0,2019-02-28 20:00:00
65684,3154,7.1,PMTEOM,0.0,2019-02-28 21:00:00
65685,3154,6.1,PMTEOM,0.0,2019-02-28 22:00:00
65686,3154,7.5,PMTEOM,0.0,2019-02-28 23:00:00
65687,3154,5.6,PMTEOM,0.0,2019-03-01 00:00:00
65688,3154,8.5,PMTEOM,0.0,2019-03-01 01:00:00
65689,3154,6.0,PMTEOM,0.0,2019-03-01 02:00:00
65690,3154,9.7,PMTEOM,0.0,2019-03-01 03:00:00
65691,3154,10.5,PMTEOM,0.0,2019-03-01 04:00:00
65692,3154,8.7,PMTEOM,0.0,2019-03-01 05:00:00
65693,3154,13.5,PMTEOM,0.0,2019-03-01 06:00:00
65694,3154,21.4,PMTEOM,0.0,2019-03-01 07:00:00
65695,3154,12.9,PMTEOM,0.0,2019-03-01 08:00:00
65696,3154,6.2,PMTEOM,0.0,2019-03-01 09:00:00
65697,3154,9.2,PMTEOM,0.0,2019-03-01 10:00:00
65698,3154,6.3,PMTEOM,0.0,2019-03-01 11:00:00
65699,3154,5.7,PMTEOM,0.0,2019-03-01 12:00:00
65700,3154,6.3,PMTEOM,0.0,2019-03-01 13:00:00
65701,3154,13.9,PMTEOM,0.0,2019-03-01 14:00:00
65702,3154,13.3,PMTEOM,0.0,2019-03-01 15:00:00
65703,3154,26.4,PMTEOM,0.0,2019-03-01 16:00:00
65704,3154,27.6,PMTEOM,0.0,2019-03-01 17:00:00
65705,3154,14.1,PMTEOM,0.0,2019-03-01 18:00:00
65706,3154,6.2,PMTEOM,0.0,2019-03-01 19:00:00
65707,3154,8.7,PMTEOM,0.0,2019-03-01 20:00:00
65708,3154,9.2,PMTEOM,0.0,2019-03-01 21:00:00
65709,3154,7.8,PMTEOM,0.0,2019-03-01 22:00:00
65710,3154,9.1,PMTEOM,0.0,2019-03-01 23:00:00
65711,3154,7.3,PMTEOM,0.0,2019-03-02 00:00:00
65712,3154,7.9,PMTEOM,0.0,2019-03-02 01:00:00
65713,3154,7.8,PMTEOM,0.0,2019-03-02 02:00:00
65714,3154,4.9,PMTEOM,0.0,2019-03-02 03:00:00
65715,3154,10.4,PMTEOM,0.0,2019-03-02 04:00:00
65716,3154,8.1,PMTEOM,0.0,2019-03-02 05:00:00
65717,3154,8.4,PMTEOM,0.0,2019-03-02 06:00:00
65718,3154,10.5,PMTEOM,0.0,2019-03-02 07:00:00
65719,3154,2.7,PMTEOM,0.0,2019-03-02 08:00:00
65720,3154,4.8,PMTEOM,0.0,2019-03-02 09:00:00
65721,3154,15.1,PMTEOM,0.0,2019-03-02 10:00:00
65722,3154,2.1,PMTEOM,0.0,2019-03-02 11:00:00
65723,3154,1.6,PMTEOM,0.0,2019-03-02 12:00:00
65724,3154,4.4,PMTEOM,0.0,2019-03-02 13:00:00
65725,3154,3.4,PMTEOM,0.0,2019-03-02 14:00:00
65726,3154,5.1,PMTEOM,0.0,2019-03-02 15:00:00
65727,3154,5.1,PMTEOM,0.0,2019-03-02 16:00:00
65728,3154,8.7,PMTEOM,0.0,2019-03-02 17:00:00
65729,3154,5.5,PMTEOM,0.0,2019-03-02 18:00:00
65730,3154,4.5,PMTEOM,0.0,2019-03-02 19:00:00
65731,3154,4.3,PMTEOM,0.0,2019-03-02 20:00:00
65732,3154,3.3,PMTEOM,0.0,2019-03-02 21:00:00
65733,3154,3.5,PMTEOM,0.0,2019-03-02 22:00:00
65734,3154,4.2,PMTEOM,0.0,2019-03-02 23:00:00
65735,3154,3.8,PMTEOM,0.0,2019-03-03 00:00:00
65736,3154,3.3,PMTEOM,0.0,2019-03-03 01:00:00
65737,3154,2.1,PMTEOM,0.0,2019-03-03 02:00:00
65738,3154,3.5,PMTEOM,0.0,2019-03-03 03:00:00
65739,3154,2.6,PMTEOM,0.0,2019-03-03 04:00:00
65740,3154,3.8,PMTEOM,0.0,2019-03-03 05:00:00
65741,3154,4.6,PMTEOM,0.0,2019-03-03 06:00:00
65742,3154,7.2,PMTEOM,0.0,2019-03-03 07:00:00
65743,3154,5.5,PMTEOM,0.0,2019-03-03 08:00:00
65744,3154,6.0,PMTEOM,0.0,2019-03-03 09:00:00
65745,3154,3.6,PMTEOM,0.0,2019-03-03 10:00:00
65746,3154,1.7,PMTEOM,0.0,2019-03-03 11:00:00
65747,3154,3.2,PMTEOM,0.0,2019-03-03 12:00:00
65748,3154,3.1,PMTEOM,0.0,2019-03-03 13:00:00
65749,3154,3.9,PMTEOM,0.0,2019-03-03 14:00:00
65750,3154,3.0,PMTEOM,0.0,2019-03-03 15:00:00
65751,3154,3.9,PMTEOM,0.0,2019-03-03 16:00:00
65752,3154,5.1,PMTEOM,0.0,2019-03-03 17:00:00
65753,3154,1.1,PMTEOM,0.0,2019-03-03 18:00:00
65754,3154,7.0,PMTEOM,0.0,2019-03-03 19:00:00
65755,3154,9.1,PMTEOM,0.0,2019-03-03 20:00:00
65756,3154,6.9,PMTEOM,0.0,2019-03-03 21:00:00
65757,3154,2.0,PMTEOM,0.0,2019-03-03 22:00:00
65758,3154,3.8,PMTEOM,0.0,2019-03-03 23:00:00
65759,3154,4.7,PMTEOM,0.0,2019-03-04 00:00:00
65760,3154,3.1,PMTEOM,0.0,2019-03-04 01:00:00
65761,3154,2.3,PMTEOM,0.0,2019-03-04 02:00:00
65762,3154,3.0,PMTEOM,0.0,2019-03-04 03:00:00
65763,3154,4.7,PMTEOM,0.0,2019-03-04 04:00:00
65764,3154,4.6,PMTEOM,0.0,2019-03-04 05:00:00
65765,3154,9.6,PMTEOM,0.0,2019-03-04 06:00:00
65766,3154,7.6,PMTEOM,0.0,2019-03-04 07:00:00
65767,3154,6.9,PMTEOM,0.0,2019-03-04 08:00:00
65768,3154,5.6,PMTEOM,0.0,2019-03-04 09:00:00
65769,3154,4.6,PMTEOM,0.0,2019-03-04 10:00:00
65770,3154,4.7,PMTEOM,0.0,2019-03-04 11:00:00
65771,3154,2.1,PMTEOM,0.0,2019-03-04 12:00:00
65772,3154,4.8,PMTEOM,0.0,2019-03-04 13:00:00
65773,3154,6.2,PMTEOM,0.0,2019-03-04 14:00:00
65774,3154,8.4,PMTEOM,0.0,2019-03-04 15:00:00
65775,3154,8.7,PMTEOM,0.0,2019-03-04 16:00:00
65776,3154,5.5,PMTEOM,0.0,2019-03-04 17:00:00
65777,3154,6.1,PMTEOM,0.0,2019-03-04 18:00:00
65778,3154,4.7,PMTEOM,0.0,2019-03-04 19:00:00
65779,3154,5.9,PMTEOM,0.0,2019-03-04 20:00:00
65780,3154,4.2,PMTEOM,0.0,2019-03-04 21:00:00
65781,3154,3.8,PMTEOM,0.0,2019-03-04 22:00:00
65782,3154,6.7,PMTEOM,0.0,2019-03-04 23:00:00
65783,3154,4.1,PMTEOM,0.0,2019-03-05 00:00:00
65784,3154,3.9,PMTEOM,0.0,2019-03-05 01:00:00
65785,3154,3.5,PMTEOM,0.0,2019-03-05 02:00:00
65786,3154,4.0,PMTEOM,0.0,2019-03-05 03:00:00
65787,3154,4.4,PMTEOM,0.0,2019-03-05 04:00:00
65788,3154,5.2,PMTEOM,0.0,2019-03-05 05:00:00
65789,3154,10.4,PMTEOM,0.0,2019-03-05 06:00:00
65790,3154,9.9,PMTEOM,0.0,2019-03-05 07:00:00
65791,3154,4.9,PMTEOM,0.0,2019-03-05 08:00:00
65792,3154,7.9,PMTEOM,0.0,2019-03-05 09:00:00
65793,3154,24.8,PMTEOM,0.0,2019-03-05 10:00:00
65794,3154,13.2,PMTEOM,0.0,2019-03-05 11:00:00
65795,3154,7.8,PMTEOM,0.0,2019-03-05 12:00:00
65796,3154,11.1,PMTEOM,0.0,2019-03-05 13:00:00
65797,3154,27.1,PMTEOM,0.0,2019-03-05 14:00:00
65798,3154,36.8,PMTEOM,0.0,2019-03-05 15:00:00
65799,3154,8.8,PMTEOM,0.0,2019-03-05 16:00:00
65800,3154,16.7,PMTEOM,0.0,2019-03-05 17:00:00
65801,3154,0.4,PMTEOM,0.0,2019-03-05 18:00:00
65802,3154,5.5,PMTEOM,0.0,2019-03-05 19:00:00
65803,3154,4.7,PMTEOM,0.0,2019-03-05 20:00:00
65804,3154,12.0,PMTEOM,0.0,2019-03-05 21:00:00
65805,3154,23.9,PMTEOM,0.0,2019-03-05 22:00:00
65806,3154,16.4,PMTEOM,0.0,2019-03-05 23:00:00
65807,3154,7.2,PMTEOM,0.0,2019-03-06 00:00:00
65808,3154,1.0,PMTEOM,0.0,2019-03-06 01:00:00
65809,3154,5.0,PMTEOM,0.0,2019-03-06 02:00:00
65810,3154,4.5,PMTEOM,0.0,2019-03-06 03:00:00
65811,3154,3.5,PMTEOM,0.0,2019-03-06 04:00:00
65812,3154,5.6,PMTEOM,0.0,2019-03-06 05:00:00
65813,3154,4.7,PMTEOM,0.0,2019-03-06 06:00:00
65814,3154,-0.3,PMTEOM,0.0,2019-03-06 07:00:00
65815,3154,5.2,PMTEOM,0.0,2019-03-06 08:00:00
65816,3154,5.8,PMTEOM,0.0,2019-03-06 09:00:00
65817,3154,5.5,PMTEOM,0.0,2019-03-06 10:00:00
65818,3154,5.1,PMTEOM,0.0,2019-03-06 11:00:00
65819,3154,2.2,PMTEOM,0.0,2019-03-06 12:00:00
65820,3154,5.1,PMTEOM,0.0,2019-03-06 13:00:00
65821,3154,2.0,PMTEOM,0.0,2019-03-06 14:00:00
65822,3154,3.2,PMTEOM,0.0,2019-03-06 15:00:00
65823,3154,6.5,PMTEOM,0.0,2019-03-06 16:00:00
65824,3154,4.6,PMTEOM,0.0,2019-03-06 17:00:00
65825,3154,3.3,PMTEOM,0.0,2019-03-06 18:00:00
65826,3154,4.4,PMTEOM,0.0,2019-03-06 19:00:00
65827,3154,6.3,PMTEOM,0.0,2019-03-06 20:00:00
65828,3154,2.0,PMTEOM,0.0,2019-03-06 21:00:00
65829,3154,0.9,PMTEOM,0.0,2019-03-06 22:00:00
65830,3154,3.0,PMTEOM,0.0,2019-03-06 23:00:00
65831,3154,1.5,PMTEOM,0.0,2019-03-07 00:00:00
65832,3154,2.5,PMTEOM,0.0,2019-03-07 01:00:00
65833,3154,0.8,PMTEOM,0.0,2019-03-07 02:00:00
65834,3154,3.4,PMTEOM,0.0,2019-03-07 03:00:00
65835,3154,7.9,PMTEOM,0.0,2019-03-07 04:00:00
65836,3154,5.1,PMTEOM,0.0,2019-03-07 05:00:00
65837,3154,9.0,PMTEOM,0.0,2019-03-07 06:00:00
65838,3154,8.1,PMTEOM,0.0,2019-03-07 07:00:00
65839,3154,5.0,PMTEOM,0.0,2019-03-07 08:00:00
65840,3154,4.4,PMTEOM,0.0,2019-03-07 09:00:00
65841,3154,3.3,PMTEOM,0.0,2019-03-07 10:00:00
65842,3154,3.7,PMTEOM,0.0,2019-03-07 11:00:00
65843,3154,0.8,PMTEOM,0.0,2019-03-07 12:00:00
65844,3154,2.2,PMTEOM,0.0,2019-03-07 13:00:00
65845,3154,2.3,PMTEOM,0.0,2019-03-07 14:00:00
65846,3154,2.4,PMTEOM,0.0,2019-03-07 15:00:00
65847,3154,6.3,PMTEOM,0.0,2019-03-07 16:00:00
65848,3154,3.2,PMTEOM,0.0,2019-03-07 17:00:00
65849,3154,2.7,PMTEOM,0.0,2019-03-07 18:00:00
65850,3154,6.7,PMTEOM,0.0,2019-03-07 19:00:00
65851,3154,5.0,PMTEOM,0.0,2019-03-07 20:00:00
65852,3154,2.2,PMTEOM,0.0,2019-03-07 21:00:00
65853,3154,2.9,PMTEOM,0.0,2019-03-07 22:00:00
65854,3154,3.2,PMTEOM,0.0,2019-03-07 23:00:00
65855,3154,3.6,PMTEOM,0.0,2019-03-08 00:00:00
65856,3154,2.0,PMTEOM,0.0,2019-03-08 01:00:00
65857,3154,1.9,PMTEOM,0.0,2019-03-08 02:00:00
65858,3154,3.7,PMTEOM,0.0,2019-03-08 03:00:00
65859,3154,4.6,PMTEOM,0.0,2019-03-08 04:00:00
65860,3154,3.6,PMTEOM,0.0,2019-03-08 05:00:00
65861,3154,7.8,PMTEOM,0.0,2019-03-08 06:00:00
65862,3154,6.6,PMTEOM,0.0,2019-03-08 07:00:00
65863,3154,4.2,PMTEOM,0.0,2019-03-08 08:00:00
65864,3154,3.4,PMTEOM,0.0,2019-03-08 09:00:00
65865,3154,4.8,PMTEOM,0.0,2019-03-08 10:00:00
65866,3154,2.8,PMTEOM,0.0,2019-03-08 11:00:00
65867,3154,3.6,PMTEOM,0.0,2019-03-08 12:00:00
65868,3154,4.6,PMTEOM,0.0,2019-03-08 13:00:00
65869,3154,5.6,PMTEOM,0.0,2019-03-08 14:00:00
65870,3154,4.1,PMTEOM,0.0,2019-03-08 15:00:00
65871,3154,4.5,PMTEOM,0.0,2019-03-08 16:00:00
65872,3154,17.8,PMTEOM,0.0,2019-03-08 17:00:00
65873,3154,16.3,PMTEOM,0.0,2019-03-08 18:00:00
65874,3154,5.8,PMTEOM,0.0,2019-03-08 19:00:00
65875,3154,7.2,PMTEOM,0.0,2019-03-08 20:00:00
65876,3154,7.6,PMTEOM,0.0,2019-03-08 21:00:00
65877,3154,4.9,PMTEOM,0.0,2019-03-08 22:00:00
65878,3154,3.2,PMTEOM,0.0,2019-03-08 23:00:00
65879,3154,4.0,PMTEOM,0.0,2019-03-09 00:00:00
65880,3154,4.7,PMTEOM,0.0,2019-03-09 01:00:00
65881,3154,3.8,PMTEOM,0.0,2019-03-09 02:00:00
65882,3154,3.2,PMTEOM,0.0,2019-03-09 03:00:00
65883,3154,4.5,PMTEOM,0.0,2019-03-09 04:00:00
65884,3154,6.0,PMTEOM,0.0,2019-03-09 05:00:00
65885,3154,7.4,PMTEOM,0.0,2019-03-09 06:00:00
65886,3154,7.7,PMTEOM,0.0,2019-03-09 07:00:00
65887,3154,4.6,PMTEOM,0.0,2019-03-09 08:00:00
65888,3154,6.0,PMTEOM,0.0,2019-03-09 09:00:00
65889,3154,6.3,PMTEOM,0.0,2019-03-09 10:00:00
65890,3154,4.3,PMTEOM,0.0,2019-03-09 11:00:00
65891,3154,6.8,PMTEOM,0.0,2019-03-09 12:00:00
65892,3154,5.4,PMTEOM,0.0,2019-03-09 13:00:00
65893,3154,5.8,PMTEOM,0.0,2019-03-09 14:00:00
65894,3154,4.2,PMTEOM,0.0,2019-03-09 15:00:00
65895,3154,4.7,PMTEOM,0.0,2019-03-09 16:00:00
65896,3154,4.0,PMTEOM,0.0,2019-03-09 17:00:00
65897,3154,5.3,PMTEOM,0.0,2019-03-09 18:00:00
65898,3154,3.7,PMTEOM,0.0,2019-03-09 19:00:00
65899,3154,2.0,PMTEOM,0.0,2019-03-09 20:00:00
65900,3154,6.1,PMTEOM,0.0,2019-03-09 21:00:00
65901,3154,4.2,PMTEOM,0.0,2019-03-09 22:00:00
65902,3154,5.2,PMTEOM,0.0,2019-03-09 23:00:00
65903,3154,5.2,PMTEOM,0.0,2019-03-10 00:00:00
65904,3154,4.6,PMTEOM,0.0,2019-03-10 01:00:00
65905,3154,4.1,PMTEOM,0.0,2019-03-10 02:00:00
65906,3154,6.7,PMTEOM,0.0,2019-03-10 03:00:00
65907,3154,7.3,PMTEOM,0.0,2019-03-10 04:00:00
65908,3154,8.1,PMTEOM,0.0,2019-03-10 05:00:00
65909,3154,10.0,PMTEOM,0.0,2019-03-10 06:00:00
65910,3154,7.7,PMTEOM,0.0,2019-03-10 07:00:00
65911,3154,6.5,PMTEOM,0.0,2019-03-10 08:00:00
65912,3154,6.3,PMTEOM,0.0,2019-03-10 09:00:00
65913,3154,5.3,PMTEOM,0.0,2019-03-10 10:00:00
65914,3154,4.0,PMTEOM,0.0,2019-03-10 11:00:00
65915,3154,7.7,PMTEOM,0.0,2019-03-10 12:00:00
65916,3154,5.4,PMTEOM,0.0,2019-03-10 13:00:00
65917,3154,5.1,PMTEOM,0.0,2019-03-10 14:00:00
65918,3154,9.9,PMTEOM,0.0,2019-03-10 15:00:00
65919,3154,11.9,PMTEOM,0.0,2019-03-10 16:00:00
65920,3154,7.8,PMTEOM,0.0,2019-03-10 17:00:00
65921,3154,7.9,PMTEOM,0.0,2019-03-10 18:00:00
65922,3154,4.1,PMTEOM,0.0,2019-03-10 19:00:00
65923,3154,9.9,PMTEOM,0.0,2019-03-10 20:00:00
65924,3154,6.9,PMTEOM,0.0,2019-03-10 21:00:00
65925,3154,12.9,PMTEOM,0.0,2019-03-10 22:00:00
65926,3154,6.1,PMTEOM,0.0,2019-03-10 23:00:00
65927,3154,7.1,PMTEOM,0.0,2019-03-11 00:00:00
65928,3154,4.6,PMTEOM,0.0,2019-03-11 01:00:00
65929,3154,5.2,PMTEOM,0.0,2019-03-11 02:00:00
65930,3154,6.1,PMTEOM,0.0,2019-03-11 03:00:00
65931,3154,4.8,PMTEOM,0.0,2019-03-11 04:00:00
65932,3154,4.4,PMTEOM,0.0,2019-03-11 05:00:00
65933,3154,9.0,PMTEOM,0.0,2019-03-11 06:00:00
65934,3154,6.3,PMTEOM,0.0,2019-03-11 07:00:00
65935,3154,6.6,PMTEOM,0.0,2019-03-11 08:00:00
65936,3154,20.5,PMTEOM,0.0,2019-03-11 09:00:00
65937,3154,7.9,PMTEOM,0.0,2019-03-11 10:00:00
65938,3154,3.4,PMTEOM,0.0,2019-03-11 11:00:00
65939,3154,3.7,PMTEOM,0.0,2019-03-11 12:00:00
65940,3154,5.0,PMTEOM,0.0,2019-03-11 13:00:00
65941,3154,6.3,PMTEOM,0.0,2019-03-11 14:00:00
65942,3154,29.8,PMTEOM,0.0,2019-03-11 17:00:00
65943,3154,2.7,PMTEOM,0.0,2019-03-11 18:00:00
65944,3154,22.9,PMTEOM,0.0,2019-03-11 19:00:00
65945,3154,25.0,PMTEOM,0.0,2019-03-11 20:00:00
65946,3154,14.2,PMTEOM,0.0,2019-03-11 21:00:00
65947,3154,7.2,PMTEOM,0.0,2019-03-11 22:00:00
65948,3154,139.9,PMTEOM,0.0,2019-03-11 23:00:00
65949,3154,78.6,PMTEOM,0.0,2019-03-12 00:00:00
65950,3154,39.9,PMTEOM,0.0,2019-03-12 01:00:00
65951,3154,127.5,PMTEOM,0.0,2019-03-12 02:00:00
65952,3154,21.2,PMTEOM,0.0,2019-03-12 03:00:00
65953,3154,6.5,PMTEOM,0.0,2019-03-12 04:00:00
65954,3154,4.6,PMTEOM,1.0,2019-03-12 05:00:00
65955,3154,4.0,PMTEOM,1.0,2019-03-12 06:00:00
65956,3154,3.9,PMTEOM,1.0,2019-03-12 07:00:00
65957,3154,4.3,PMTEOM,1.0,2019-03-12 08:00:00
65958,3154,5.4,PMTEOM,1.0,2019-03-12 09:00:00
65959,3154,4.0,PMTEOM,1.0,2019-03-12 10:00:00
65960,3154,5.4,PMTEOM,1.0,2019-03-12 11:00:00
65961,3154,3.6,PMTEOM,1.0,2019-03-12 12:00:00
65962,3154,1.1,PMTEOM,0.0,2019-03-12 13:00:00
65963,3154,2.0,PMTEOM,0.0,2019-03-12 14:00:00
65964,3154,1.2,PMTEOM,0.0,2019-03-12 15:00:00
65965,3154,0.2,PMTEOM,0.0,2019-03-12 16:00:00
65966,3154,6.8,PMTEOM,0.0,2019-03-12 17:00:00
65967,3154,80.5,PMTEOM,0.0,2019-03-12 18:00:00
65968,3154,9.0,PMTEOM,0.0,2019-03-12 19:00:00
65969,3154,47.8,PMTEOM,0.0,2019-03-12 20:00:00
65970,3154,132.5,PMTEOM,0.0,2019-03-12 21:00:00
65971,3154,210.2,PMTEOM,0.0,2019-03-12 22:00:00
65972,3154,177.6,PMTEOM,0.0,2019-03-12 23:00:00
65973,3154,167.5,PMTEOM,0.0,2019-03-13 00:00:00
65974,3154,132.9,PMTEOM,0.0,2019-03-13 01:00:00
65975,3154,77.0,PMTEOM,0.0,2019-03-13 02:00:00
65976,3154,46.5,PMTEOM,0.0,2019-03-13 03:00:00
65977,3154,35.8,PMTEOM,0.0,2019-03-13 04:00:00
65978,3154,44.9,PMTEOM,0.0,2019-03-13 05:00:00
65979,3154,44.8,PMTEOM,0.0,2019-03-13 06:00:00
65980,3154,39.3,PMTEOM,0.0,2019-03-13 07:00:00
65981,3154,158.6,PMTEOM,0.0,2019-03-13 08:00:00
65982,3154,782.8,PMTEOM,0.0,2019-03-13 09:00:00
65983,3154,727.9,PMTEOM,0.0,2019-03-13 10:00:00
65984,3154,334.6,PMTEOM,0.0,2019-03-13 11:00:00
65985,3154,132.3,PMTEOM,0.0,2019-03-13 12:00:00
65986,3154,113.5,PMTEOM,0.0,2019-03-13 13:00:00
65987,3154,74.1,PMTEOM,0.0,2019-03-13 14:00:00
65988,3154,99.5,PMTEOM,0.0,2019-03-13 15:00:00
65989,3154,70.4,PMTEOM,0.0,2019-03-13 16:00:00
65990,3154,91.0,PMTEOM,0.0,2019-03-13 17:00:00
65991,3154,59.7,PMTEOM,0.0,2019-03-13 18:00:00
65992,3154,28.7,PMTEOM,0.0,2019-03-13 19:00:00
65993,3154,13.5,PMTEOM,0.0,2019-03-13 20:00:00
65994,3154,11.4,PMTEOM,0.0,2019-03-13 21:00:00
65995,3154,6.5,PMTEOM,0.0,2019-03-13 22:00:00
65996,3154,5.4,PMTEOM,0.0,2019-03-13 23:00:00
65997,3154,8.6,PMTEOM,0.0,2019-03-14 00:00:00
65998,3154,6.4,PMTEOM,0.0,2019-03-14 01:00:00
65999,3154,4.5,PMTEOM,0.0,2019-03-14 02:00:00
66000,3154,4.0,PMTEOM,0.0,2019-03-14 03:00:00
66001,3154,5.9,PMTEOM,0.0,2019-03-14 04:00:00
66002,3154,5.9,PMTEOM,0.0,2019-03-14 05:00:00
66003,3154,7.7,PMTEOM,0.0,2019-03-14 06:00:00
66004,3154,13.0,PMTEOM,0.0,2019-03-14 07:00:00
66005,3154,7.6,PMTEOM,0.0,2019-03-14 08:00:00
66006,3154,4.5,PMTEOM,0.0,2019-03-14 09:00:00
66007,3154,5.4,PMTEOM,0.0,2019-03-14 10:00:00
66008,3154,4.5,PMTEOM,0.0,2019-03-14 11:00:00
66009,3154,2.8,PMTEOM,0.0,2019-03-14 12:00:00
66010,3154,4.3,PMTEOM,0.0,2019-03-14 13:00:00
66011,3154,3.9,PMTEOM,0.0,2019-03-14 14:00:00
66012,3154,7.4,PMTEOM,0.0,2019-03-14 15:00:00
66013,3154,4.9,PMTEOM,0.0,2019-03-14 16:00:00
66014,3154,3.4,PMTEOM,0.0,2019-03-14 17:00:00
66015,3154,4.6,PMTEOM,0.0,2019-03-14 18:00:00
66016,3154,3.9,PMTEOM,0.0,2019-03-14 19:00:00
66017,3154,4.3,PMTEOM,0.0,2019-03-14 20:00:00
66018,3154,4.3,PMTEOM,0.0,2019-03-14 21:00:00
66019,3154,6.5,PMTEOM,0.0,2019-03-14 22:00:00
66020,3154,4.0,PMTEOM,0.0,2019-03-14 23:00:00
66021,3154,4.6,PMTEOM,0.0,2019-03-15 00:00:00
66022,3154,3.0,PMTEOM,0.0,2019-03-15 01:00:00
66023,3154,3.1,PMTEOM,0.0,2019-03-15 02:00:00
66024,3154,4.2,PMTEOM,0.0,2019-03-15 03:00:00
66025,3154,5.1,PMTEOM,0.0,2019-03-15 04:00:00
66026,3154,17.5,PMTEOM,0.0,2019-03-15 05:00:00
66027,3154,18.3,PMTEOM,0.0,2019-03-15 06:00:00
66028,3154,6.7,PMTEOM,0.0,2019-03-15 07:00:00
66029,3154,6.3,PMTEOM,0.0,2019-03-15 08:00:00
66030,3154,7.5,PMTEOM,0.0,2019-03-15 09:00:00
66031,3154,5.8,PMTEOM,0.0,2019-03-15 10:00:00
66032,3154,1.0,PMTEOM,0.0,2019-03-15 11:00:00
66033,3154,2.7,PMTEOM,0.0,2019-03-15 12:00:00
66034,3154,5.3,PMTEOM,0.0,2019-03-15 13:00:00
66035,3154,2.4,PMTEOM,0.0,2019-03-15 14:00:00
66036,3154,1.1,PMTEOM,0.0,2019-03-15 15:00:00
66037,3154,5.7,PMTEOM,0.0,2019-03-15 16:00:00
66038,3154,1.5,PMTEOM,0.0,2019-03-15 17:00:00
66039,3154,9.1,PMTEOM,0.0,2019-03-15 18:00:00
66040,3154,6.4,PMTEOM,0.0,2019-03-15 19:00:00
66041,3154,7.3,PMTEOM,0.0,2019-03-15 20:00:00
66042,3154,5.5,PMTEOM,0.0,2019-03-15 21:00:00
66043,3154,5.5,PMTEOM,0.0,2019-03-15 22:00:00
66044,3154,5.6,PMTEOM,0.0,2019-03-15 23:00:00
66045,3154,6.7,PMTEOM,0.0,2019-03-16 00:00:00
66046,3154,3.6,PMTEOM,0.0,2019-03-16 01:00:00
66047,3154,4.7,PMTEOM,0.0,2019-03-16 02:00:00
66048,3154,4.2,PMTEOM,0.0,2019-03-16 03:00:00
66049,3154,6.3,PMTEOM,0.0,2019-03-16 04:00:00
66050,3154,8.5,PMTEOM,0.0,2019-03-16 05:00:00
66051,3154,7.4,PMTEOM,0.0,2019-03-16 06:00:00
66052,3154,8.2,PMTEOM,0.0,2019-03-16 07:00:00
66053,3154,6.7,PMTEOM,0.0,2019-03-16 08:00:00
66054,3154,5.2,PMTEOM,0.0,2019-03-16 09:00:00
66055,3154,5.9,PMTEOM,0.0,2019-03-16 10:00:00
66056,3154,1.7,PMTEOM,0.0,2019-03-16 11:00:00
66057,3154,1.9,PMTEOM,0.0,2019-03-16 12:00:00
66058,3154,4.7,PMTEOM,0.0,2019-03-16 13:00:00
66059,3154,2.8,PMTEOM,0.0,2019-03-16 14:00:00
66060,3154,8.2,PMTEOM,0.0,2019-03-16 15:00:00
66061,3154,4.3,PMTEOM,0.0,2019-03-16 16:00:00
66062,3154,5.1,PMTEOM,0.0,2019-03-16 17:00:00
66063,3154,4.7,PMTEOM,0.0,2019-03-16 18:00:00
66064,3154,8.3,PMTEOM,0.0,2019-03-16 19:00:00
66065,3154,6.6,PMTEOM,0.0,2019-03-16 20:00:00
66066,3154,6.3,PMTEOM,0.0,2019-03-16 21:00:00
66067,3154,3.6,PMTEOM,0.0,2019-03-16 22:00:00
66068,3154,5.3,PMTEOM,0.0,2019-03-16 23:00:00
66069,3154,5.7,PMTEOM,0.0,2019-03-17 00:00:00
66070,3154,2.4,PMTEOM,0.0,2019-03-17 01:00:00
66071,3154,5.4,PMTEOM,0.0,2019-03-17 02:00:00
66072,3154,5.7,PMTEOM,0.0,2019-03-17 03:00:00
66073,3154,6.0,PMTEOM,0.0,2019-03-17 04:00:00
66074,3154,6.0,PMTEOM,0.0,2019-03-17 05:00:00
66075,3154,7.0,PMTEOM,0.0,2019-03-17 06:00:00
66076,3154,7.4,PMTEOM,0.0,2019-03-17 07:00:00
66077,3154,5.7,PMTEOM,0.0,2019-03-17 08:00:00
66078,3154,6.3,PMTEOM,0.0,2019-03-17 09:00:00
66079,3154,4.8,PMTEOM,0.0,2019-03-17 10:00:00
66080,3154,3.8,PMTEOM,0.0,2019-03-17 11:00:00
66081,3154,0.8,PMTEOM,0.0,2019-03-17 12:00:00
66082,3154,4.2,PMTEOM,0.0,2019-03-17 13:00:00
66083,3154,5.8,PMTEOM,0.0,2019-03-17 14:00:00
66084,3154,6.2,PMTEOM,0.0,2019-03-17 15:00:00
66085,3154,7.1,PMTEOM,0.0,2019-03-17 16:00:00
66086,3154,10.5,PMTEOM,0.0,2019-03-17 17:00:00
66087,3154,9.7,PMTEOM,0.0,2019-03-17 18:00:00
66088,3154,10.1,PMTEOM,0.0,2019-03-17 19:00:00
66089,3154,8.8,PMTEOM,0.0,2019-03-17 20:00:00
